,Date,Electricity_consumption,Wind_production,Solar_production,Price,Wind+Solar,Year,Month,Delta,Price_Delta
1434,2018-12-05,205.237,10.999000000000002,1.219,,12.218000000000005,2018,12,193.01899999999998,
1435,2018-12-06,207.104,20.646000000000008,0.614,,21.26,2018,12,185.84400000000002,
1436,2018-12-07,197.097,14.117999999999995,1.2690000000000001,,15.386999999999995,2018,12,181.71,
1437,2018-12-08,171.054,34.884,0.951,,35.834999999999994,2018,12,135.219,
1438,2018-12-09,164.58700000000002,37.31400000000001,0.74,,38.054,2018,12,126.53300000000002,
1439,2018-12-10,207.871,48.00599999999999,1.107,,49.11299999999999,2018,12,158.758,
1440,2018-12-11,218.652,49.137,0.6940000000000001,,49.83100000000001,2018,12,168.82099999999997,
1441,2018-12-12,222.30200000000002,8.088999999999999,0.805,,8.893999999999998,2018,12,213.40800000000002,
1442,2018-12-13,225.18300000000005,1.975,0.627,,2.6019999999999994,2018,12,222.58100000000005,
1443,2018-12-14,220.79,2.9729999999999994,0.607,,3.5800000000000005,2018,12,217.20999999999998,
1444,2018-12-15,195.231,27.186,0.578,,27.764,2018,12,167.46699999999998,
1445,2018-12-16,181.94699999999997,13.059000000000001,0.9009999999999999,,13.96,2018,12,167.98699999999997,
1446,2018-12-17,216.361,6.445,0.6699999999999999,,7.115,2018,12,209.24599999999998,
1447,2018-12-18,215.21,5.105,0.908,,6.013000000000001,2018,12,209.197,
1448,2018-12-19,213.186,48.96999999999999,0.8320000000000001,,49.80199999999998,2018,12,163.38400000000001,
1449,2018-12-20,206.945,15.977,0.511,,16.488000000000003,2018,12,190.457,
1450,2018-12-21,194.909,9.211,0.754,,9.965,2018,12,184.944,
1451,2018-12-22,171.20000000000005,37.969,0.9990000000000001,,38.968,2018,12,132.23200000000003,
1452,2018-12-23,159.66100000000003,32.079,0.705,,32.784000000000006,2018,12,126.87700000000002,
1453,2018-12-24,160.284,46.708,0.6970000000000001,,47.40500000000001,2018,12,112.87899999999999,
1454,2018-12-25,157.15699999999995,57.456,0.581,,58.037,2018,12,99.11999999999995,
1455,2018-12-26,158.26599999999996,43.919,1.255,,45.174,2018,12,113.09199999999996,
1456,2018-12-27,172.29300000000003,15.319,1.237,,16.555999999999997,2018,12,155.73700000000002,
1457,2018-12-28,173.197,31.284,1.491,,32.77500000000001,2018,12,140.422,
1458,2018-12-29,169.44699999999997,38.74399999999999,0.8959999999999999,,39.63999999999999,2018,12,129.807,
1459,2018-12-30,161.16700000000003,44.888000000000005,0.514,,45.402,2018,12,115.76500000000003,
1460,2018-12-31,163.009,38.75,0.773,,39.523,2018,12,123.48599999999999,
1461,2019-01-01,155.736,33.998999999999995,0.8450000000000001,,34.844,2019,1,120.892,
1462,2019-01-02,186.51399999999995,65.577,0.8079999999999999,,66.385,2019,1,120.12899999999995,
1463,2019-01-03,195.861,61.06000000000001,0.7709999999999999,,61.831,2019,1,134.02999999999997,
1464,2019-01-04,197.551,42.53300000000001,0.523,,43.05599999999999,2019,1,154.495,
1465,2019-01-05,182.795,57.581,0.29500000000000004,,57.87600000000001,2019,1,124.91899999999998,
1466,2019-01-06,168.97,55.56000000000001,0.552,,56.111999999999995,2019,1,112.858,
1467,2019-01-07,204.63300000000004,6.577999999999999,0.35900000000000004,,6.937000000000001,2019,1,197.69600000000003,
1468,2019-01-08,210.662,25.772,0.505,,26.276999999999994,2019,1,184.38500000000002,
1469,2019-01-09,211.484,31.508000000000006,0.524,,32.032000000000004,2019,1,179.452,
1470,2019-01-10,213.299,32.798,0.49,,33.288000000000004,2019,1,180.011,
1471,2019-01-11,211.407,46.148,1.057,,47.20499999999999,2019,1,164.20200000000003,
1472,2019-01-12,186.69700000000003,54.457,0.4550000000000001,,54.912,2019,1,131.78500000000003,
1473,2019-01-13,172.06799999999996,43.61600000000001,0.7929999999999999,,44.409000000000006,2019,1,127.65899999999995,
1474,2019-01-14,207.019,63.012,1.131,,64.143,2019,1,142.876,
1475,2019-01-15,211.006,62.086999999999996,1.0219999999999998,,63.108999999999995,2019,1,147.897,
1476,2019-01-16,208.524,31.32400000000001,1.273,,32.597,2019,1,175.927,
1477,2019-01-17,208.468,13.805999999999996,1.31,,15.116,2019,1,193.35199999999998,
1478,2019-01-18,206.696,25.861999999999995,0.672,,26.534,2019,1,180.162,
1479,2019-01-19,186.67599999999996,5.562,1.4780000000000002,,7.039999999999999,2019,1,179.63599999999997,
1480,2019-01-20,175.40999999999997,5.675,1.207,,6.8820000000000014,2019,1,168.52799999999996,
1481,2019-01-21,213.236,4.440000000000001,1.4280000000000002,,5.867999999999999,2019,1,207.368,
1482,2019-01-22,220.255,0.7900000000000005,1.586,,2.3759999999999994,2019,1,217.879,
1483,2019-01-23,222.94799999999998,2.269,0.4410000000000001,,2.7099999999999995,2019,1,220.23799999999997,
1484,2019-01-24,221.14700000000002,29.773000000000003,0.488,,30.261000000000006,2019,1,190.88600000000002,
1485,2019-01-25,217.598,46.457,0.932,,47.388999999999996,2019,1,170.209,
1486,2019-01-26,192.42200000000003,22.715000000000003,0.5479999999999999,,23.263,2019,1,169.15900000000002,
1487,2019-01-27,174.71500000000003,14.924,1.4239999999999997,,16.348000000000006,2019,1,158.36700000000002,
1488,2019-01-28,211.78099999999995,17.432000000000002,0.85,,18.282,2019,1,193.49899999999994,
1489,2019-01-29,213.025,21.146,1.6080000000000003,,22.754,2019,1,190.27100000000002,
1490,2019-01-30,213.27700000000004,13.172999999999998,1.582,,14.755,2019,1,198.52200000000005,
1491,2019-01-31,214.731,12.502999999999998,1.4800000000000002,,13.983,2019,1,200.748,
1492,2019-02-01,208.29300000000003,52.50299999999999,1.337,,53.83999999999999,2019,2,154.45300000000003,
1493,2019-02-02,177.63500000000005,43.052,1.401,,44.453,2019,2,133.18200000000004,
1494,2019-02-03,169.84000000000003,43.09200000000001,0.727,,43.819,2019,2,126.02100000000003,
1495,2019-02-04,205.216,30.816,1.5909999999999995,,32.407000000000004,2019,2,172.809,
1496,2019-02-05,208.69400000000005,4.438,2.225,,6.662999999999999,2019,2,202.03100000000003,
1497,2019-02-06,211.609,12.603,2.4530000000000003,,15.056,2019,2,196.553,
1498,2019-02-07,213.77100000000007,29.582,2.379,,31.961,2019,2,181.81000000000006,
1499,2019-02-08,204.468,6.816,2.704,,9.52,2019,2,194.94799999999998,
1500,2019-02-09,179.584,24.238000000000003,2.615,,26.853,2019,2,152.731,
1501,2019-02-10,167.69199999999995,32.138000000000005,1.903,,34.04099999999999,2019,2,133.65099999999995,
1502,2019-02-11,208.42800000000003,60.90599999999999,1.3100000000000005,,62.21600000000001,2019,2,146.21200000000002,
1503,2019-02-12,211.12399999999997,61.518,1.1470000000000002,,62.66499999999999,2019,2,148.45899999999997,
1504,2019-02-13,205.853,34.635999999999996,1.936,,36.571999999999996,2019,2,169.281,
1505,2019-02-14,202.37599999999998,23.06,2.369,,25.429,2019,2,176.94699999999997,
1506,2019-02-15,197.14099999999996,10.444,3.417,,13.861000000000002,2019,2,183.27999999999997,
1507,2019-02-16,172.64700000000005,0.9359999999999999,2.609,,3.545,2019,2,169.10200000000006,
1508,2019-02-17,159.91899999999998,1.3339999999999996,3.024,,4.357999999999999,2019,2,155.56099999999998,
1509,2019-02-18,197.004,9.062,2.603999999999999,,11.666,2019,2,185.338,
1510,2019-02-19,196.01299999999995,12.468999999999998,2.8280000000000003,,15.296999999999995,2019,2,180.71599999999995,
1511,2019-02-20,199.127,17.531,2.177,,19.708,2019,2,179.419,
1512,2019-02-21,197.752,17.227,2.229,,19.456,2019,2,178.29600000000002,
1513,2019-02-22,198.67,57.10900000000001,1.1499999999999997,,58.25899999999999,2019,2,140.411,
1514,2019-02-23,175.419,23.891,1.982,,25.873,2019,2,149.54600000000002,
1515,2019-02-24,166.50299999999996,10.658,2.145,,12.802999999999999,2019,2,153.69999999999996,
1516,2019-02-25,197.09,26.083,3.0260000000000002,,29.109,2019,2,167.981,
1517,2019-02-26,197.14400000000003,53.39300000000001,2.182,,55.575,2019,2,141.56900000000002,
1518,2019-02-27,193.53800000000004,18.520000000000003,3.41,,21.93,2019,2,171.60800000000003,
1519,2019-02-28,191.485,42.886,3.931,,46.817,2019,2,144.668,
1520,2019-03-01,190.19299999999998,51.229000000000006,1.4529999999999998,,52.682,2019,3,137.51099999999997,
1521,2019-03-02,170.14,7.686,1.213,,8.899000000000003,2019,3,161.24099999999999,
1522,2019-03-03,154.113,14.332999999999998,2.7969999999999997,,17.129999999999995,2019,3,136.983,
1523,2019-03-04,190.692,34.25,3.1630000000000003,,37.413,2019,3,153.279,
1524,2019-03-05,191.493,44.471000000000004,2.838,,47.30899999999999,2019,3,144.184,
1525,2019-03-06,192.14500000000004,37.2,3.298,,40.498000000000005,2019,3,151.64700000000005,
1526,2019-03-07,194.23600000000005,39.402,2.286,,41.688,2019,3,152.54800000000006,
1527,2019-03-08,192.347,18.590999999999998,2.378,,20.969,2019,3,171.37800000000001,
1528,2019-03-09,167.28099999999998,32.73500000000001,2.177,,34.912000000000006,2019,3,132.36899999999997,
1529,2019-03-10,154.09799999999998,36.2,1.3889999999999998,,37.589,2019,3,116.50899999999999,
1530,2019-03-11,194.97600000000003,50.331,2.982,,53.31299999999999,2019,3,141.66300000000004,
1531,2019-03-12,197.28599999999997,34.60399999999999,2.754,,37.358000000000004,2019,3,159.92799999999997,
1532,2019-03-13,201.193,27.982,1.9980000000000002,,29.98,2019,3,171.21300000000002,
1533,2019-03-14,200.01000000000005,36.00499999999999,2.803,,38.80799999999999,2019,3,161.20200000000006,
1534,2019-03-15,196.333,48.770999999999994,2.197,,50.968,2019,3,145.365,
1535,2019-03-16,167.46300000000005,27.08700000000001,1.6710000000000005,,28.75800000000001,2019,3,138.70500000000004,
1536,2019-03-17,150.00099999999995,24.385,4.408,,28.793000000000006,2019,3,121.20799999999994,
1537,2019-03-18,194.606,36.278,1.58,,37.85799999999999,2019,3,156.748,
1538,2019-03-19,194.146,15.947999999999995,2.857,,18.804999999999996,2019,3,175.34099999999998,
1539,2019-03-20,192.573,10.394000000000004,3.8569999999999993,,14.251,2019,3,178.322,
1540,2019-03-21,190.53500000000003,1.590999999999999,4.4510000000000005,,6.041999999999999,2019,3,184.49300000000002,
1541,2019-03-22,182.87000000000003,1.569,4.622999999999998,,6.192,2019,3,176.67800000000003,
1542,2019-03-23,155.78499999999997,0.8380000000000002,4.728,,5.565999999999997,2019,3,150.21899999999997,
1543,2019-03-24,142.72299999999998,7.166,4.505,,11.671,2019,3,131.052,
1544,2019-03-25,188.27400000000003,33.184,3.221,,36.405,2019,3,151.86900000000003,
